ANY,MES,"MOTIU",NUMERO,"CODI_ENS","NOM_ENS"
2013,8,"INSCRIPCIO INDEGUDA",2,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,8,"EMIGRACIO",365,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,8,"DEFUNCIO",85,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,9,"INSCRIPCIO INDEGUDA",8,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,9,"EMIGRACIO",466,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,9,"DEFUNCIO",72,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,10,"INSCRIPCIO INDEGUDA",217,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,10,"EMIGRACIO",464,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,10,"DEFUNCIO",82,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,11,"INSCRIPCIO INDEGUDA",7,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,11,"EMIGRACIO",374,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,11,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,12,"INSCRIPCIO INDEGUDA",22,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,12,"EMIGRACIO",323,"4314820002","AJUNTAMENT DE TARRAGONA"
2013,12,"DEFUNCIO",96,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,1,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,1,"EMIGRACIO",484,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,1,"DEFUNCIO",75,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,2,"INSCRIPCIO INDEGUDA",133,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,2,"EMIGRACIO",460,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,2,"DEFUNCIO",110,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,3,"INSCRIPCIO INDEGUDA",6,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,3,"EMIGRACIO",501,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,3,"DEFUNCIO",94,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,4,"INSCRIPCIO INDEGUDA",7,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,4,"EMIGRACIO",393,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,4,"DEFUNCIO",66,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,5,"INSCRIPCIO INDEGUDA",6,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,5,"EMIGRACIO",501,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,5,"DEFUNCIO",95,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,6,"INSCRIPCIO INDEGUDA",380,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,6,"EMIGRACIO",455,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,6,"DEFUNCIO",78,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,7,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,7,"EMIGRACIO",516,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,7,"DEFUNCIO",57,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,8,"INSCRIPCIO INDEGUDA",5,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,8,"EMIGRACIO",492,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,8,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,9,"INSCRIPCIO INDEGUDA",3,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,9,"EMIGRACIO",608,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,9,"DEFUNCIO",76,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,10,"INSCRIPCIO INDEGUDA",3,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,10,"EMIGRACIO",488,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,10,"DEFUNCIO",89,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,11,"INSCRIPCIO INDEGUDA",4,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,11,"EMIGRACIO",405,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,11,"DEFUNCIO",73,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,12,"INSCRIPCIO INDEGUDA",7,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,12,"EMIGRACIO",411,"4314820002","AJUNTAMENT DE TARRAGONA"
2012,12,"DEFUNCIO",77,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,1,"INSCRIPCIO INDEGUDA",15,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,1,"EMIGRACIO",471,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,1,"DEFUNCIO",106,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,2,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,2,"EMIGRACIO",516,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,2,"DEFUNCIO",92,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,3,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,3,"EMIGRACIO",517,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,3,"DEFUNCIO",104,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,4,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,4,"EMIGRACIO",404,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,4,"DEFUNCIO",83,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,5,"INSCRIPCIO INDEGUDA",304,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,5,"EMIGRACIO",555,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,5,"DEFUNCIO",85,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,6,"INSCRIPCIO INDEGUDA",12,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,6,"EMIGRACIO",482,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,6,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,7,"INSCRIPCIO INDEGUDA",15,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,7,"EMIGRACIO",450,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,7,"DEFUNCIO",66,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,8,"INSCRIPCIO INDEGUDA",6,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,8,"EMIGRACIO",479,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,8,"DEFUNCIO",77,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,9,"INSCRIPCIO INDEGUDA",15,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,9,"EMIGRACIO",648,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,9,"DEFUNCIO",83,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,10,"INSCRIPCIO INDEGUDA",17,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,10,"EMIGRACIO",475,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,10,"DEFUNCIO",85,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,11,"INSCRIPCIO INDEGUDA",194,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,11,"EMIGRACIO",425,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,11,"DEFUNCIO",70,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,12,"INSCRIPCIO INDEGUDA",14,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,12,"EMIGRACIO",407,"4314820002","AJUNTAMENT DE TARRAGONA"
2011,12,"DEFUNCIO",94,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,1,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,1,"EMIGRACIO",466,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,1,"DEFUNCIO",97,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,2,"INSCRIPCIO INDEGUDA",690,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,2,"EMIGRACIO",540,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,2,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,3,"INSCRIPCIO INDEGUDA",19,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,3,"EMIGRACIO",548,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,3,"DEFUNCIO",90,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,4,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,4,"EMIGRACIO",503,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,4,"DEFUNCIO",62,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,5,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,5,"EMIGRACIO",589,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,5,"DEFUNCIO",90,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,6,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,6,"EMIGRACIO",540,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,6,"DEFUNCIO",70,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,7,"INSCRIPCIO INDEGUDA",193,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,7,"EMIGRACIO",390,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,7,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,8,"INSCRIPCIO INDEGUDA",6,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,8,"EMIGRACIO",534,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,8,"DEFUNCIO",63,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,9,"INSCRIPCIO INDEGUDA",8,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,9,"EMIGRACIO",586,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,9,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,10,"INSCRIPCIO INDEGUDA",218,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,10,"EMIGRACIO",6110,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,10,"DEFUNCIO",87,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,11,"INSCRIPCIO INDEGUDA",8,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,11,"EMIGRACIO",485,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,11,"DEFUNCIO",70,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,12,"INSCRIPCIO INDEGUDA",11,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,12,"EMIGRACIO",499,"4314820002","AJUNTAMENT DE TARRAGONA"
2010,12,"DEFUNCIO",84,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,1,"INSCRIPCIO INDEGUDA",10,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,1,"EMIGRACIO",472,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,1,"DEFUNCIO",101,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,2,"INSCRIPCIO INDEGUDA",5,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,2,"EMIGRACIO",474,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,2,"DEFUNCIO",85,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,3,"INSCRIPCIO INDEGUDA",153,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,3,"EMIGRACIO",559,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,3,"DEFUNCIO",87,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,4,"INSCRIPCIO INDEGUDA",6,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,4,"EMIGRACIO",520,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,4,"DEFUNCIO",83,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,5,"INSCRIPCIO INDEGUDA",10,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,5,"EMIGRACIO",432,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,5,"DEFUNCIO",77,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,6,"INSCRIPCIO INDEGUDA",205,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,6,"EMIGRACIO",490,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,6,"DEFUNCIO",72,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,7,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,7,"EMIGRACIO",533,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,7,"DEFUNCIO",70,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,8,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,8,"EMIGRACIO",447,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,8,"DEFUNCIO",84,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,9,"INSCRIPCIO INDEGUDA",93,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,9,"EMIGRACIO",580,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,9,"DEFUNCIO",75,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,10,"INSCRIPCIO INDEGUDA",58,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,10,"EMIGRACIO",432,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,10,"DEFUNCIO",87,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,11,"INSCRIPCIO INDEGUDA",8,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,11,"EMIGRACIO",467,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,11,"DEFUNCIO",87,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,12,"INSCRIPCIO INDEGUDA",24,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,12,"EMIGRACIO",446,"4314820002","AJUNTAMENT DE TARRAGONA"
2009,12,"DEFUNCIO",97,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,1,"INSCRIPCIO INDEGUDA",29,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,1,"EMIGRACIO",544,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,1,"DEFUNCIO",93,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,2,"INSCRIPCIO INDEGUDA",13,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,2,"EMIGRACIO",544,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,2,"DEFUNCIO",81,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,3,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,3,"EMIGRACIO",533,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,3,"DEFUNCIO",83,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,4,"INSCRIPCIO INDEGUDA",19,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,4,"EMIGRACIO",549,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,4,"DEFUNCIO",83,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,5,"INSCRIPCIO INDEGUDA",66,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,5,"EMIGRACIO",498,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,5,"DEFUNCIO",78,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,6,"INSCRIPCIO INDEGUDA",13,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,6,"EMIGRACIO",553,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,6,"DEFUNCIO",65,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,7,"INSCRIPCIO INDEGUDA",13,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,7,"EMIGRACIO",506,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,7,"DEFUNCIO",72,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,8,"INSCRIPCIO INDEGUDA",13,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,8,"EMIGRACIO",448,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,8,"DEFUNCIO",75,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,9,"INSCRIPCIO INDEGUDA",96,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,9,"EMIGRACIO",565,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,9,"DEFUNCIO",67,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,10,"INSCRIPCIO INDEGUDA",83,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,10,"EMIGRACIO",490,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,10,"DEFUNCIO",77,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,11,"INSCRIPCIO INDEGUDA",5,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,11,"EMIGRACIO",475,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,11,"DEFUNCIO",97,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,12,"INSCRIPCIO INDEGUDA",3,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,12,"EMIGRACIO",417,"4314820002","AJUNTAMENT DE TARRAGONA"
2008,12,"DEFUNCIO",86,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,1,"INSCRIPCIO INDEGUDA",33,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,1,"EMIGRACIO",544,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,1,"DEFUNCIO",109,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,2,"INSCRIPCIO INDEGUDA",33,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,2,"EMIGRACIO",437,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,2,"DEFUNCIO",77,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,3,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,3,"EMIGRACIO",615,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,3,"DEFUNCIO",89,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,4,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,4,"EMIGRACIO",619,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,4,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,5,"INSCRIPCIO INDEGUDA",14,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,5,"EMIGRACIO",564,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,5,"DEFUNCIO",77,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,6,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,6,"EMIGRACIO",502,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,6,"DEFUNCIO",67,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,7,"INSCRIPCIO INDEGUDA",23,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,7,"EMIGRACIO",475,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,7,"DEFUNCIO",79,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,8,"INSCRIPCIO INDEGUDA",23,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,8,"EMIGRACIO",568,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,8,"DEFUNCIO",71,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,9,"INSCRIPCIO INDEGUDA",10,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,9,"EMIGRACIO",597,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,9,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,10,"INSCRIPCIO INDEGUDA",15,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,10,"EMIGRACIO",597,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,10,"DEFUNCIO",67,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,11,"INSCRIPCIO INDEGUDA",23,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,11,"EMIGRACIO",548,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,11,"DEFUNCIO",69,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,12,"INSCRIPCIO INDEGUDA",15,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,12,"EMIGRACIO",393,"4314820002","AJUNTAMENT DE TARRAGONA"
2007,12,"DEFUNCIO",97,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,1,"INSCRIPCIO INDEGUDA",24,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,1,"EMIGRACIO",408,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,1,"DEFUNCIO",103,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,2,"INSCRIPCIO INDEGUDA",37,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,2,"EMIGRACIO",458,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,2,"DEFUNCIO",93,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,3,"INSCRIPCIO INDEGUDA",22,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,3,"EMIGRACIO",583,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,3,"DEFUNCIO",89,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,4,"INSCRIPCIO INDEGUDA",9,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,4,"EMIGRACIO",369,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,4,"DEFUNCIO",67,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,5,"INSCRIPCIO INDEGUDA",16,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,5,"EMIGRACIO",503,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,5,"DEFUNCIO",65,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,6,"INSCRIPCIO INDEGUDA",23,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,6,"EMIGRACIO",517,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,6,"DEFUNCIO",78,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,7,"INSCRIPCIO INDEGUDA",18,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,7,"EMIGRACIO",472,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,7,"DEFUNCIO",90,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,8,"INSCRIPCIO INDEGUDA",11,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,8,"EMIGRACIO",523,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,8,"DEFUNCIO",75,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,9,"INSCRIPCIO INDEGUDA",11,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,9,"EMIGRACIO",607,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,9,"DEFUNCIO",82,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,10,"INSCRIPCIO INDEGUDA",15,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,10,"EMIGRACIO",559,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,10,"DEFUNCIO",65,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,11,"INSCRIPCIO INDEGUDA",29,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,11,"EMIGRACIO",547,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,11,"DEFUNCIO",79,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,12,"INSCRIPCIO INDEGUDA",17,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,12,"EMIGRACIO",492,"4314820002","AJUNTAMENT DE TARRAGONA"
2006,12,"DEFUNCIO",68,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,1,"INSCRIPCIO INDEGUDA",20,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,1,"EMIGRACIO",374,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,1,"DEFUNCIO",134,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,2,"INSCRIPCIO INDEGUDA",26,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,2,"EMIGRACIO",306,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,2,"DEFUNCIO",115,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,3,"INSCRIPCIO INDEGUDA",43,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,3,"EMIGRACIO",395,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,3,"DEFUNCIO",92,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,4,"INSCRIPCIO INDEGUDA",32,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,4,"EMIGRACIO",439,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,4,"DEFUNCIO",75,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,5,"INSCRIPCIO INDEGUDA",33,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,5,"EMIGRACIO",414,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,5,"DEFUNCIO",97,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,6,"INSCRIPCIO INDEGUDA",13,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,6,"EMIGRACIO",418,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,6,"DEFUNCIO",83,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,7,"INSCRIPCIO INDEGUDA",8,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,7,"EMIGRACIO",335,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,7,"DEFUNCIO",74,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,8,"INSCRIPCIO INDEGUDA",14,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,8,"EMIGRACIO",463,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,8,"DEFUNCIO",87,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,9,"INSCRIPCIO INDEGUDA",25,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,9,"EMIGRACIO",503,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,9,"DEFUNCIO",76,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,10,"INSCRIPCIO INDEGUDA",31,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,10,"EMIGRACIO",416,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,10,"DEFUNCIO",76,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,11,"INSCRIPCIO INDEGUDA",32,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,11,"EMIGRACIO",399,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,11,"DEFUNCIO",81,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,12,"INSCRIPCIO INDEGUDA",33,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,12,"EMIGRACIO",417,"4314820002","AJUNTAMENT DE TARRAGONA"
2005,12,"DEFUNCIO",91,"4314820002","AJUNTAMENT DE TARRAGONA"
2004,1,"INSCRIPCIO INDEGUDA",3,"4314820002","AJUNTAMENT DE TARRAGONA"
2004,1,"EMIGRACIO",351,"4314820002","AJUNTAMENT DE TARRAGONA"
